ID,Exercise,Calories Burn,Dream Weight,Actual Weight,Age,Gender,Duration,Heart Rate,BMI,Weather Conditions,Exercise Intensity,Image,Video,Description
475,Push up,403.7854978,88.16942602,90.11062593,36,Male,32,125,23.5151407,Cloudy,10,https://static.vecteezy.com/system/resources/thumbnails/000/162/135/small/Free_Push_Up_Vector-55.jpg,https://youtu.be/WDIpL0pjun0?si=mjxtBTYJkH55E-fFn,"The push-up is a classic bodyweight exercise that strengthens the chest, shoulders, triceps, and core muscles. It involves lowering and raising your body by bending and straightening your arms while keeping your body in a straight line from head to heels. Push-ups improve upper body strength, enhance stability, and require no equipment, making them versatile and effective for fitness at any level."
477,Push up,393.9093282,50.32851911,46.01182596,19,Female,54,118,26.95388329,Rainy,7,https://static.vecteezy.com/system/resources/thumbnails/000/162/135/small/Free_Push_Up_Vector-56.jpg,https://youtu.be/WDIpL0pjun0?si=mjxtBTYJkH56E-fFn,"The push-up is a classic bodyweight exercise that strengthens the chest, shoulders, triceps, and core muscles. It involves lowering and raising your body by bending and straightening your arms while keeping your body in a straight line from head to heels. Push-ups improve upper body strength, enhance stability, and require no equipment, making them versatile and effective for fitness at any level."
478,Push up,176.0152056,78.27284629,81.57185851,57,Female,43,169,29.97871541,Cloudy,3,https://static.vecteezy.com/system/resources/thumbnails/000/162/135/small/Free_Push_Up_Vector-57.jpg,https://youtu.be/WDIpL0pjun0?si=mjxtBTYJkH57E-fFn,"The push-up is a classic bodyweight exercise that strengthens the chest, shoulders, triceps, and core muscles. It involves lowering and raising your body by bending and straightening your arms while keeping your body in a straight line from head to heels. Push-ups improve upper body strength, enhance stability, and require no equipment, making them versatile and effective for fitness at any level."
480,Push up,237.0104572,84.42407101,84.24216616,43,Female,58,129,23.5115786,Rainy,5,https://static.vecteezy.com/system/resources/thumbnails/000/162/135/small/Free_Push_Up_Vector-58.jpg,https://youtu.be/WDIpL0pjun0?si=mjxtBTYJkH58E-fFn,"The push-up is a classic bodyweight exercise that strengthens the chest, shoulders, triceps, and core muscles. It involves lowering and raising your body by bending and straightening your arms while keeping your body in a straight line from head to heels. Push-ups improve upper body strength, enhance stability, and require no equipment, making them versatile and effective for fitness at any level."
483,Push up,112.4696283,68.99230111,69.06057404,38,Female,23,165,24.41600157,Sunny,1,https://static.vecteezy.com/system/resources/thumbnails/000/162/135/small/Free_Push_Up_Vector-59.jpg,https://youtu.be/WDIpL0pjun0?si=mjxtBTYJkH59E-fFn,"The push-up is a classic bodyweight exercise that strengthens the chest, shoulders, triceps, and core muscles. It involves lowering and raising your body by bending and straightening your arms while keeping your body in a straight line from head to heels. Push-ups improve upper body strength, enhance stability, and require no equipment, making them versatile and effective for fitness at any level."
491,Push up,319.0717729,80.43079742,80.1532844,24,Male,46,103,30.43215475,Sunny,1,https://static.vecteezy.com/system/resources/thumbnails/000/162/135/small/Free_Push_Up_Vector-60.jpg,https://youtu.be/WDIpL0pjun0?si=mjxtBTYJkH60E-fFn,"The push-up is a classic bodyweight exercise that strengthens the chest, shoulders, triceps, and core muscles. It involves lowering and raising your body by bending and straightening your arms while keeping your body in a straight line from head to heels. Push-ups improve upper body strength, enhance stability, and require no equipment, making them versatile and effective for fitness at any level."
495,Push up,170.4308566,62.26303582,58.32967159,20,Female,22,173,33.05920683,Rainy,4,https://static.vecteezy.com/system/resources/thumbnails/000/162/135/small/Free_Push_Up_Vector-61.jpg,https://youtu.be/WDIpL0pjun0?si=mjxtBTYJkH61E-fFn,"The push-up is a classic bodyweight exercise that strengthens the chest, shoulders, triceps, and core muscles. It involves lowering and raising your body by bending and straightening your arms while keeping your body in a straight line from head to heels. Push-ups improve upper body strength, enhance stability, and require no equipment, making them versatile and effective for fitness at any level."
499,Push up,314.1332223,52.45943446,51.00308239,58,Female,56,137,24.2652069,Cloudy,2,https://static.vecteezy.com/system/resources/thumbnails/000/162/135/small/Free_Push_Up_Vector-62.jpg,https://youtu.be/WDIpL0pjun0?si=mjxtBTYJkH62E-fFn,"The push-up is a classic bodyweight exercise that strengthens the chest, shoulders, triceps, and core muscles. It involves lowering and raising your body by bending and straightening your arms while keeping your body in a straight line from head to heels. Push-ups improve upper body strength, enhance stability, and require no equipment, making them versatile and effective for fitness at any level."
518,Push up,129.7115151,51.26624803,50.11442084,23,Female,43,169,22.15022532,Sunny,8,https://static.vecteezy.com/system/resources/thumbnails/000/162/135/small/Free_Push_Up_Vector-63.jpg,https://youtu.be/WDIpL0pjun0?si=mjxtBTYJkH63E-fFn,"The push-up is a classic bodyweight exercise that strengthens the chest, shoulders, triceps, and core muscles. It involves lowering and raising your body by bending and straightening your arms while keeping your body in a straight line from head to heels. Push-ups improve upper body strength, enhance stability, and require no equipment, making them versatile and effective for fitness at any level."
534,Push up,183.7913774,59.3204972,60.64784364,26,Male,51,104,32.46193126,Cloudy,8,https://static.vecteezy.com/system/resources/thumbnails/000/162/135/small/Free_Push_Up_Vector-64.jpg,https://youtu.be/WDIpL0pjun0?si=mjxtBTYJkH64E-fFn,"The push-up is a classic bodyweight exercise that strengthens the chest, shoulders, triceps, and core muscles. It involves lowering and raising your body by bending and straightening your arms while keeping your body in a straight line from head to heels. Push-ups improve upper body strength, enhance stability, and require no equipment, making them versatile and effective for fitness at any level."
535,Push up,306.0503365,73.99801342,71.62449689,52,Female,54,136,31.04303979,Sunny,7,https://static.vecteezy.com/system/resources/thumbnails/000/162/135/small/Free_Push_Up_Vector-65.jpg,https://youtu.be/WDIpL0pjun0?si=mjxtBTYJkH65E-fFn,"The push-up is a classic bodyweight exercise that strengthens the chest, shoulders, triceps, and core muscles. It involves lowering and raising your body by bending and straightening your arms while keeping your body in a straight line from head to heels. Push-ups improve upper body strength, enhance stability, and require no equipment, making them versatile and effective for fitness at any level."
566,Push up,427.5970686,94.74025509,96.55437324,34,Female,34,118,23.825378,Cloudy,8,https://static.vecteezy.com/system/resources/thumbnails/000/162/135/small/Free_Push_Up_Vector-66.jpg,https://youtu.be/WDIpL0pjun0?si=mjxtBTYJkH66E-fFn,"The push-up is a classic bodyweight exercise that strengthens the chest, shoulders, triceps, and core muscles. It involves lowering and raising your body by bending and straightening your arms while keeping your body in a straight line from head to heels. Push-ups improve upper body strength, enhance stability, and require no equipment, making them versatile and effective for fitness at any level."
569,Push up,496.5307403,60.19930729,55.73707261,55,Female,33,113,33.90195831,Cloudy,10,https://static.vecteezy.com/system/resources/thumbnails/000/162/135/small/Free_Push_Up_Vector-67.jpg,https://youtu.be/WDIpL0pjun0?si=mjxtBTYJkH67E-fFn,"The push-up is a classic bodyweight exercise that strengthens the chest, shoulders, triceps, and core muscles. It involves lowering and raising your body by bending and straightening your arms while keeping your body in a straight line from head to heels. Push-ups improve upper body strength, enhance stability, and require no equipment, making them versatile and effective for fitness at any level."
571,Push up,351.436715,75.04846792,75.29036616,32,Female,59,147,29.72094994,Rainy,1,https://static.vecteezy.com/system/resources/thumbnails/000/162/135/small/Free_Push_Up_Vector-68.jpg,https://youtu.be/WDIpL0pjun0?si=mjxtBTYJkH68E-fFn,"The push-up is a classic bodyweight exercise that strengthens the chest, shoulders, triceps, and core muscles. It involves lowering and raising your body by bending and straightening your arms while keeping your body in a straight line from head to heels. Push-ups improve upper body strength, enhance stability, and require no equipment, making them versatile and effective for fitness at any level."
580,Push up,270.9413785,74.90335712,74.58110061,22,Male,57,117,31.18376012,Sunny,7,https://static.vecteezy.com/system/resources/thumbnails/000/162/135/small/Free_Push_Up_Vector-69.jpg,https://youtu.be/WDIpL0pjun0?si=mjxtBTYJkH69E-fFn,"The push-up is a classic bodyweight exercise that strengthens the chest, shoulders, triceps, and core muscles. It involves lowering and raising your body by bending and straightening your arms while keeping your body in a straight line from head to heels. Push-ups improve upper body strength, enhance stability, and require no equipment, making them versatile and effective for fitness at any level."
584,Push up,258.5768409,56.83180048,58.11314437,31,Female,21,123,28.68187496,Sunny,3,https://static.vecteezy.com/system/resources/thumbnails/000/162/135/small/Free_Push_Up_Vector-70.jpg,https://youtu.be/WDIpL0pjun0?si=mjxtBTYJkH70E-fFn,"The push-up is a classic bodyweight exercise that strengthens the chest, shoulders, triceps, and core muscles. It involves lowering and raising your body by bending and straightening your arms while keeping your body in a straight line from head to heels. Push-ups improve upper body strength, enhance stability, and require no equipment, making them versatile and effective for fitness at any level."
593,Push up,227.1652651,53.50420455,55.2505794,59,Male,37,162,34.09751447,Rainy,7,https://static.vecteezy.com/system/resources/thumbnails/000/162/135/small/Free_Push_Up_Vector-71.jpg,https://youtu.be/WDIpL0pjun0?si=mjxtBTYJkH71E-fFn,"The push-up is a classic bodyweight exercise that strengthens the chest, shoulders, triceps, and core muscles. It involves lowering and raising your body by bending and straightening your arms while keeping your body in a straight line from head to heels. Push-ups improve upper body strength, enhance stability, and require no equipment, making them versatile and effective for fitness at any level."
